id,full_name,first_name,last_name,is_active,GP_TOTAL,MIN_PG,AST_PCT_percentile,DREB_PCT_percentile,OREB_PCT_percentile,TOV_PCT_percentile,Midrange_volume_pm_percentile,Midrange_efficiency_percentile,Paint_volume_pm_percentile,Paint_efficiency_percentile,Corner_volume_pm_percentile,Corner_efficiency_percentile,Above_the_break_volume_pm_percentile,Above_the_break_efficiency_percentile,Tight_volume_pm_percentile,Tight_efficiency_percentile,Open_volume_pm_percentile,Open_efficiency_percentile,Paint_defense_volume_pm_percentile,Paint_defense_deterance_percentile,Perimeter_defense_volume_pm_percentile,Perimeter_defense_deterance_percentile,Catch_and_Shoot_Volume_percentile,Catch_and_Shoot_Efficiency_percentile,Pull_up_Volume_percentile,Pull_up_Efficiency_percentile
1630175,Cole Anthony,Cole,Anthony,True,81,22.444444444444443,0.5763358778625954,0.6603053435114504,0.5553435114503816,0.7175572519083969,0.8664122137404581,0.4503816793893129,0.5534351145038168,0.2538167938931298,0.4236641221374045,0.2900763358778626,0.5648854961832062,0.416030534351145,0.5458015267175572,0.3587786259541984,0.7786259541984732,0.0763358778625954,0.5038167938931297,0.183206106870229,0.5992366412213741,0.5,0.6412213740458015,0.4522900763358778,0.7824427480916031,0.3511450381679389
1628384,O.G. Anunoby,O.G.,Anunoby,True,50,34.1,0.2347328244274809,0.1851145038167939,0.4045801526717557,0.6641221374045801,0.5229007633587787,0.7690839694656488,0.4198473282442748,0.6908396946564885,0.9694656488549618,0.7938931297709924,0.366412213740458,0.2652671755725191,0.3206106870229007,0.4446564885496183,0.5992366412213741,0.7938931297709924,0.4045801526717557,0.8377862595419847,0.3931297709923664,0.8110687022900763,0.1946564885496183,0.7938931297709924,0.3167938931297709,0.3778625954198473
1630166,Deni Avdija,Deni,Avdija,True,75,30.12,0.6545801526717557,0.8416030534351145,0.5286259541984732,0.8549618320610687,0.3893129770992366,0.3225190839694656,0.7404580152671756,0.5305343511450382,0.3816793893129771,0.9103053435114504,0.3587786259541984,0.3874045801526717,0.5687022900763359,0.5381679389312977,0.3816793893129771,0.6946564885496184,0.931297709923664,0.601145038167939,0.8740458015267175,0.9408396946564884,0.3358778625954198,0.7442748091603053,0.4885496183206106,0.2900763358778626
1629028,Deandre Ayton,Deandre,Ayton,True,55,32.41818181818182,0.0419847328244274,0.9618320610687024,0.8969465648854962,0.6812977099236641,0.9618320610687024,0.9045801526717556,0.900763358778626,0.7061068702290076,0.0801526717557251,0.1335877862595419,0.0725190839694656,0.0343511450381679,0.8091603053435115,0.7786259541984732,0.3625954198473282,0.5038167938931297,0.8473282442748091,0.6641221374045801,0.9847328244274808,0.5782442748091603,0.5992366412213741,0.4389312977099237,0.5305343511450382,0.3912213740458015
1628963,Marvin Bagley III,Marvin,Bagley III,True,50,21.02,0.0591603053435114,0.7633587786259542,0.9770992366412212,0.6946564885496184,0.5381679389312977,0.1946564885496183,0.9694656488549618,0.7862595419847328,0.1145038167938931,0.7156488549618321,0.099236641221374,0.6583969465648855,0.9427480916030534,0.8435114503816794,0.1068702290076335,0.8282442748091603,0.900763358778626,0.4312977099236641,0.9732824427480916,0.4885496183206106,0.0916030534351145,0.7175572519083969,0.0877862595419847,0.4103053435114503
1631094,Paolo Banchero,Paolo,Banchero,True,80,34.975,0.5419847328244275,0.7958015267175572,0.4408396946564885,0.767175572519084,0.965648854961832,0.5095419847328244,0.8282442748091603,0.2977099236641221,0.1297709923664122,0.148854961832061,0.5534351145038168,0.4293893129770992,0.8969465648854962,0.1793893129770992,0.7557251908396947,0.2061068702290076,0.6870229007633588,0.5400763358778626,0.4045801526717557,0.6793893129770993,0.2137404580152671,0.4179389312977099,0.916030534351145,0.4503816793893129
1630625,Dalano Banton,Dalano,Banton,True,54,19.38888888888889,0.4522900763358778,0.5858778625954199,0.5400763358778626,0.6755725190839694,0.5687022900763359,0.0534351145038167,0.8206106870229007,0.1526717557251908,0.3969465648854962,0.2709923664122137,0.7977099236641222,0.1736641221374046,0.8015267175572519,0.1374045801526717,0.6908396946564885,0.0190839694656488,0.0687022900763358,0.3893129770992366,0.3091603053435114,0.4312977099236641,0.6221374045801527,0.2385496183206107,0.6717557251908397,0.0954198473282442
203084,Harrison Barnes,Harrison,Barnes,True,82,29.01219512195122,0.08206106870229,0.0896946564885496,0.3874045801526717,0.0458015267175572,0.4312977099236641,0.8320610687022901,0.2519083969465648,0.6068702290076335,0.9045801526717556,0.6316793893129771,0.4351145038167939,0.5896946564885496,0.2251908396946564,0.5152671755725191,0.5,0.7175572519083969,0.4083969465648855,0.4045801526717557,0.6755725190839694,0.0973282442748091,0.7251908396946565,0.5744274809160306,0.4541984732824427,0.9274809160305344
1630567,Scottie Barnes,Scottie,Barnes,True,60,34.93333333333333,0.7480916030534351,0.7366412213740458,0.7843511450381679,0.7442748091603053,0.7022900763358778,0.4293893129770992,0.8244274809160306,0.4503816793893129,0.2709923664122137,0.3072519083969465,0.5687022900763359,0.4198473282442748,0.8129770992366412,0.5076335877862596,0.6183206106870229,0.2480916030534351,0.8396946564885496,0.366412213740458,0.6908396946564885,0.5133587786259542,0.6259541984732825,0.5610687022900763,0.648854961832061,0.1908396946564885
1629628,RJ Barrett,RJ,Barrett,True,58,31.689655172413797,0.2938931297709923,0.6450381679389313,0.4198473282442748,0.5648854961832062,0.465648854961832,0.1774809160305343,0.950381679389313,0.4541984732824427,0.6641221374045801,0.5534351145038168,0.4045801526717557,0.3587786259541984,0.9389312977099236,0.5725190839694656,0.4961832061068702,0.4083969465648855,0.5572519083969466,0.583969465648855,0.7519083969465649,0.3511450381679389,0.2480916030534351,0.7041984732824428,0.1183206106870229,0.7309160305343512
201587,Nicolas Batum,Nicolas,Batum,True,60,25.466666666666665,0.9236641221374046,0.465648854961832,0.6431297709923665,0.5038167938931297,0.1603053435114503,0.2194656488549618,0.015267175572519,0.9351145038167938,0.8778625954198473,0.7061068702290076,0.2442748091603053,0.4885496183206106,0.0076335877862595,0.4503816793893129,0.183206106870229,0.8244274809160306,0.4122137404580153,0.5572519083969466,0.2251908396946564,0.950381679389313,0.5572519083969466,0.75,0.183206106870229,0.7309160305343512
203078,Bradley Beal,Bradley,Beal,True,53,33.37735849056604,0.7366412213740458,0.2786259541984733,0.4942748091603053,0.8091603053435115,0.8854961832061069,0.6164122137404581,0.6068702290076335,0.6984732824427481,0.5801526717557252,0.7404580152671756,0.4274809160305343,0.9618320610687024,0.549618320610687,0.7480916030534351,0.6259541984732825,0.6603053435114504,0.2671755725190839,0.7442748091603053,0.9083969465648856,0.1049618320610687,0.5267175572519084,0.9351145038167938,0.7748091603053435,0.6183206106870229
1627736,Malik Beasley,Malik,Beasley,True,79,29.59493670886076,0.1755725190839694,0.2538167938931298,0.1774809160305343,0.049618320610687,0.4122137404580153,0.732824427480916,0.0419847328244274,0.3969465648854962,1.0,0.8950381679389313,0.6870229007633588,0.6583969465648855,0.1335877862595419,0.1946564885496183,0.6450381679389313,0.9045801526717556,0.1870229007633587,0.1507633587786259,0.4007633587786259,0.9198473282442748,0.9236641221374046,0.8625954198473282,0.5916030534351145,0.8034351145038168
201976,Patrick Beverley,Patrick,Beverley,True,73,20.054794520547944,0.9351145038167938,0.5744274809160306,0.4942748091603053,0.5305343511450382,0.183206106870229,0.1450381679389313,0.2633587786259542,0.1106870229007633,0.5687022900763359,0.8664122137404581,0.3969465648854962,0.1335877862595419,0.1412213740458015,0.1450381679389313,0.3244274809160305,0.1755725190839694,0.5305343511450382,0.6412213740458015,0.5801526717557252,0.9351145038167938,0.1679389312977099,0.3339694656488549,0.2213740458015267,0.7309160305343512
1630180,Saddiq Bey,Saddiq,Bey,True,63,32.698412698412696,0.0687022900763358,0.4847328244274809,0.8244274809160306,0.0419847328244274,0.2519083969465648,0.4026717557251908,0.4083969465648855,0.2538167938931298,0.9923664122137404,0.1965648854961832,0.4122137404580153,0.3244274809160305,0.3129770992366412,0.4961832061068702,0.5877862595419847,0.0610687022900763,0.099236641221374,0.1908396946564885,0.0839694656488549,0.1870229007633587,0.7442748091603053,0.1812977099236641,0.4694656488549618,0.2671755725190839
1629048,Goga Bitadze,Goga,Bitadze,True,62,15.451612903225806,0.6812977099236641,0.8187022900763359,0.948473282442748,0.8740458015267175,0.0687022900763358,0.015267175572519,0.6030534351145038,0.8969465648854962,0.0954198473282442,0.0362595419847328,0.0839694656488549,0.0839694656488549,0.4923664122137404,0.8778625954198473,0.0572519083969465,0.8034351145038168,0.9198473282442748,0.4312977099236641,0.3320610687022901,0.8645038167938931,0.0687022900763358,0.0190839694656488,0.0458015267175572,0.0229007633587786
1641710,Anthony Black,Anthony,Black,True,69,16.840579710144926,0.6717557251908397,0.2290076335877862,0.4408396946564885,0.950381679389313,0.5076335877862596,0.1145038167938931,0.1641221374045801,0.5076335877862596,0.5725190839694656,0.6641221374045801,0.1641221374045801,0.5896946564885496,0.1374045801526717,0.2404580152671755,0.1450381679389313,0.5954198473282443,0.465648854961832,0.6908396946564885,0.6068702290076335,0.2938931297709923,0.3473282442748092,0.5381679389312977,0.3702290076335878,0.1965648854961832
203992,Bogdan Bogdanovic,Bogdan,Bogdanovic,True,79,30.40506329113924,0.416030534351145,0.2003816793893129,0.2538167938931298,0.1793893129770992,0.6526717557251909,0.8110687022900763,0.3816793893129771,0.1450381679389313,0.7938931297709924,0.5954198473282443,0.9351145038167938,0.5801526717557252,0.7137404580152672,0.0534351145038167,0.7938931297709924,0.8587786259541985,0.6068702290076335,0.5572519083969466,0.9389312977099236,0.1125954198473282,0.9732824427480916,0.5019083969465649,0.7442748091603053,0.8225190839694656
202711,Bojan Bogdanovic,Bojan,Bogdanovic,True,57,25.964912280701757,0.0877862595419847,0.2099236641221374,0.1221374045801526,0.7748091603053435,0.8740458015267175,0.6717557251908397,0.4274809160305343,0.3282442748091603,0.8854961832061069,0.6774809160305344,0.7900763358778626,0.7690839694656488,0.648854961832061,0.3511450381679389,0.8854961832061069,0.6259541984732825,0.2519083969465648,0.0038167938931297,0.0763358778625954,0.416030534351145,0.2748091603053435,0.8187022900763359,0.5458015267175572,0.4312977099236641
1626164,Devin Booker,Devin,Booker,True,68,35.955882352941174,0.7118320610687023,0.2652671755725191,0.3301526717557252,0.3091603053435114,0.9885496183206108,0.8244274809160306,0.6412213740458015,0.7022900763358778,0.183206106870229,0.9541984732824428,0.7786259541984732,0.4427480916030534,0.9465648854961832,0.4389312977099237,0.7213740458015268,0.7137404580152672,0.2633587786259542,0.4503816793893129,0.4465648854961832,0.4312977099236641,0.2786259541984733,0.4675572519083969,0.9923664122137404,0.8377862595419847
